o_zone_id,d_zone_id,accessibility,volume,geometry
8,16,1.5800868752723085,4.129191290975264,"LINESTRING (-76.93782936830148 38.98522358509069,-76.94883356408197 38.997350815863484)"
8,17,1.1863825556919185,19.879723251420717,"LINESTRING (-76.93782936830148 38.98522358509069,-76.94314368324747 38.99631118029311)"
8,18,1.0157134227933036,25.183780727628605,"LINESTRING (-76.93782936830148 38.98522358509069,-76.93814701133961 38.99574541006349)"
8,19,1.2465488926263186,11.16100809015325,"LINESTRING (-76.93782936830148 38.98522358509069,-76.93146902382163 38.996468367367)"
8,20,2.4838811145881294,4.176547067918204,"LINESTRING (-76.93782936830148 38.98522358509069,-76.95632289196739 39.003130542025964)"
8,21,1.9706299477938947,5.346717661984539,"LINESTRING (-76.93782936830148 38.98522358509069,-76.9493981599047 39.00205415855821)"
8,22,1.7135412378076034,22.074796202588388,"LINESTRING (-76.93782936830148 38.98522358509069,-76.9437501126586 39.00196627858609)"
8,23,1.519077920906195,1.60243459378251,"LINESTRING (-76.93782936830148 38.98522358509069,-76.9376205466815 39.000965571665056)"
8,24,1.8059736692637838,7.194446346767483,"LINESTRING (-76.93782936830148 38.98522358509069,-76.93123840128628 39.0027413970488)"
9,0,2.289944062169767,10.800999754088949,"LINESTRING (-76.93281099835939 38.98386611360585,-76.95614896113524 38.979556977077486)"
9,1,1.7515811909726207,8.916508085276622,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9503705959991 38.979262715910416)"
9,2,1.0545717887323722,23.32549673545605,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94306724620641 38.98008989839545)"
9,3,0.6019723127095536,64.0729331876642,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93748964696455 38.97973917233188)"
9,4,0.4554267209655361,12.696805763608394,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93217898394533 38.97918868236121)"
9,5,2.291175972667578,22.092871771247378,"LINESTRING (-76.93281099835939 38.98386611360585,-76.95654038918376 38.98473290872155)"
9,6,1.5856273408877732,40.31283854695799,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94918515736619 38.98525638276749)"
9,7,1.077943863180329,33.16943154348616,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94391753002535 38.985069739862865)"
9,8,0.5016251987368181,41.07442215250757,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93782936830148 38.98522358509069)"
9,9,0.0,26.17527053195237,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93281099835939 38.98386611360585)"
9,10,2.4194205777913083,8.483784606320423,"LINESTRING (-76.93281099835939 38.98386611360585,-76.95679046211451 38.9911945889552)"
9,11,1.7624332639750526,33.943925481649956,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94939878151207 38.991512819518306)"
9,12,1.2324043217242044,159.6259502774256,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94348046644811 38.99088718523098)"
9,13,0.8066264761296307,26.032757597164586,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93804582130882 38.99038386195248)"
9,14,0.720646086113235,23.87976708248555,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93229361007478 38.99131678004122)"
9,15,2.579301277282349,8.010741768076837,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9564057308593 38.99642994930704)"
9,16,2.020676171251572,8.351667651438865,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94883356408197 38.997350815863484)"
9,17,1.5607658274252951,40.4756494759137,"LINESTRING (-76.93281099835939 38.98386611360585,-76.94314368324747 38.99631118029311)"
9,18,1.2565603362022866,51.9641504717965,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93814701133961 38.99574541006349)"
9,19,1.2228663700583315,23.64692602214782,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93146902382163 38.996468367367)"
9,20,2.932926749184652,8.440308619015997,"LINESTRING (-76.93281099835939 38.98386611360585,-76.95632289196739 39.003130542025964)"
9,21,2.3751810853467608,10.853269060733087,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9493981599047 39.00205415855821)"
9,22,2.040666993947874,45.157777834265666,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9437501126586 39.00196627858609)"
9,23,1.7139492951423971,3.3216961772353355,"LINESTRING (-76.93281099835939 38.98386611360585,-76.9376205466815 39.000965571665056)"
9,24,1.8275862838678012,15.174049802084275,"LINESTRING (-76.93281099835939 38.98386611360585,-76.93123840128628 39.0027413970488)"
10,0,1.1246178920479766,1.87003493832351,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95614896113524 38.979556977077486)"
10,1,1.3073746090308849,1.4363581613191796,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9503705959991 38.979262715910416)"
10,2,1.7033718537289795,3.3684504580257872,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94306724620641 38.98008989839545)"
10,3,2.165653587243868,8.443861145929683,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93748964696455 38.97973917233188)"
10,4,2.642252552540643,1.5721650177195232,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93217898394533 38.97918868236121)"
10,5,0.62395426861293,4.0219343971661585,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95654038918376 38.98473290872155)"
10,6,0.93103077021264,6.63205988342132,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94918515736619 38.98525638276749)"
10,7,1.375536467761317,4.961237731713185,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94391753002535 38.985069739862865)"
10,8,1.918127925044457,5.493255794820242,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93782936830148 38.98522358509069)"
10,9,2.4194205777913083,3.166601187330708,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93281099835939 38.98386611360585)"
10,10,0.0,1.6650988708198053,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95679046211451 38.9911945889552)"
10,11,0.7138839422860563,5.808664268848667,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94939878151207 38.991512819518306)"
10,12,1.284623961479435,24.468757535431948,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94348046644811 38.99088718523098)"
10,13,1.8103613052732237,3.6283135998281515,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93804582130882 38.99038386195248)"
10,14,2.3637306581239135,3.1221094377715075,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93229361007478 38.99131678004122)"
10,15,0.5065221035446149,1.5186884142945645,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9564057308593 38.99642994930704)"
10,16,0.9707265951588894,1.4293817281947683,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94883356408197 38.997350815863484)"
10,17,1.406286984205652,6.334014438966607,"LINESTRING (-76.95679046211451 38.9911945889552,-76.94314368324747 38.99631118029311)"
10,18,1.8517238741851922,7.544535381214351,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93814701133961 38.99574541006349)"
10,19,2.4956947327765127,3.208283599409162,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93146902382163 38.996468367367)"
10,20,1.1525834402980537,1.5540104906589531,"LINESTRING (-76.95679046211451 38.9911945889552,-76.95632289196739 39.003130542025964)"
10,21,1.2675730259160558,1.8682701216227127,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9493981599047 39.00205415855821)"
10,22,1.632022205940677,7.248632337541663,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9437501126586 39.00196627858609)"
10,23,2.076122574912251,0.4936364414850906,"LINESTRING (-76.95679046211451 38.9911945889552,-76.9376205466815 39.000965571665056)"
10,24,2.705570979410134,2.1416446181427893,"LINESTRING (-76.95679046211451 38.9911945889552,-76.93123840128628 39.0027413970488)"
11,0,1.3247872964411433,11.363074102258784,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95614896113524 38.979556977077486)"
11,1,1.1857261182492007,9.013329299772604,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9503705959991 38.979262715910416)"
11,2,1.2601884586180183,21.828140452698634,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94306724620641 38.98008989839545)"
11,3,1.6158726413854514,55.304074777339565,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93748964696455 38.97973917233188)"
11,4,2.043233073383866,10.347908478803081,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93217898394533 38.97918868236121)"
11,5,0.9501680996652739,24.132763716672645,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95654038918376 38.98473290872155)"
11,6,0.6040353849778113,42.48044261327465,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94918515736619 38.98525638276749)"
11,7,0.8162243792063385,32.5252031900911,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94391753002535 38.985069739862865)"
11,8,1.2706153737993693,36.33208322246618,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93782936830148 38.98522358509069)"
11,9,1.7624332639750526,20.963574286524235,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93281099835939 38.98386611360585)"
11,10,0.7138839422860563,9.61115996589115,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95679046211451 38.9911945889552)"
11,11,0.0,38.67401188728768,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94939878151207 38.991512819518306)"
11,12,0.5742401244541421,162.85566134467894,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94348046644811 38.99088718523098)"
11,13,1.1008500526001912,24.14670430241132,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93804582130882 38.99038386195248)"
11,14,1.6505863840992723,20.785426935469687,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93229361007478 38.99131678004122)"
11,15,0.8259651339575712,9.118739523711552,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9564057308593 38.99642994930704)"
11,16,0.5659422045963173,9.227140932085119,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94883356408197 38.997350815863484)"
11,17,0.7606847175661726,41.884811400620436,"LINESTRING (-76.94939878151207 38.991512819518306,-76.94314368324747 38.99631118029311)"
11,18,1.1599573141043262,50.12044341566334,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93814701133961 38.99574541006349)"
11,19,1.7949050642003508,21.332758887718427,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93146902382163 38.996468367367)"
11,20,1.3049885708925892,9.487994855457016,"LINESTRING (-76.94939878151207 38.991512819518306,-76.95632289196739 39.003130542025964)"
11,21,1.0171338057287342,11.875597524704814,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9493981599047 39.00205415855821)"
11,22,1.146495569846365,47.17170686399466,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9437501126586 39.00196627858609)"
11,23,1.4572269122325499,3.255553787345661,"LINESTRING (-76.94939878151207 38.991512819518306,-76.9376205466815 39.000965571665056)"
11,24,2.0601922506558075,14.161694233058668,"LINESTRING (-76.94939878151207 38.991512819518306,-76.93123840128628 39.0027413970488)"
12,0,1.639945057469208,677.9611809836871,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95614896113524 38.979556977077486)"
12,1,1.3038729517365995,548.4667481248538,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9503705959991 38.979262715910416)"
12,2,1.0425928859769227,1373.6083164082588,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94306724620641 38.98008989839545)"
12,3,1.2211537048877505,3542.3842888927793,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93748964696455 38.97973917233188)"
12,4,1.5694936459153455,668.071487905955,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93217898394533 38.97918868236121)"
12,5,1.3930586523568957,1421.5714238160936,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95654038918376 38.98473290872155)"
12,6,0.7734227852423622,2571.7499977219363,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94918515736619 38.98525638276749)"
12,7,0.5629072715165285,2054.080959586438,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94391753002535 38.985069739862865)"
12,8,0.7719880032288453,2351.481293560642,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93782936830148 38.98522358509069)"
12,9,1.2324043217242044,1361.0695330401807,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93281099835939 38.98386611360585)"
12,10,1.284623961479435,558.9654926589685,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95679046211451 38.9911945889552)"
12,11,0.5742401244541421,2248.414673928658,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94939878151207 38.991512819518306)"
12,12,0.0,10620.327482032635,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94348046644811 38.99088718523098)"
12,13,0.5266330335561615,1574.6785383932993,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93804582130882 38.99038386195248)"
12,14,1.0802153852057232,1354.9584056140234,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93229361007478 38.99131678004122)"
12,15,1.3569962451118223,532.4373809659917,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9564057308593 38.99642994930704)"
12,16,0.8097930089723525,554.4635029411587,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94883356408197 38.997350815863484)"
12,17,0.5243691799154037,2640.679743268902,"LINESTRING (-76.94348046644811 38.99088718523098,-76.94314368324747 38.99631118029311)"
12,18,0.6961209638755333,3232.623885948602,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93814701133961 38.99574541006349)"
12,19,1.2779893713390433,1383.223964212674,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93146902382163 38.996468367367)"
12,20,1.7120591304695991,560.908094129591,"LINESTRING (-76.94348046644811 38.99088718523098,-76.95632289196739 39.003130542025964)"
12,21,1.2194457549905136,716.5810029470626,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9493981599047 39.00205415855821)"
12,22,1.0693382897846382,2927.0396501917994,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9437501126586 39.00196627858609)"
12,23,1.124895188822353,207.23064309398475,"LINESTRING (-76.94348046644811 38.99088718523098,-76.9376205466815 39.000965571665056)"
12,24,1.6442714141463493,909.0223096318203,"LINESTRING (-76.94348046644811 38.99088718523098,-76.93123840128628 39.0027413970488)"
13,0,2.03533323545545,18.33699450460773,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95614896113524 38.979556977077486)"
13,1,1.6017920105255337,14.97982225107869,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9503705959991 38.979262715910416)"
13,2,1.105138659325999,38.40974295712997,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94306724620641 38.98008989839545)"
13,3,1.0285071239996164,101.61481373519675,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93748964696455 38.97973917233188)"
13,4,1.2195657601864667,19.467712767305375,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93217898394533 38.97918868236121)"
13,5,1.865983667814736,38.15264310449552,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95654038918376 38.98473290872155)"
13,6,1.1832359461733801,69.45853297015825,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94918515736619 38.98525638276749)"
13,7,0.7641426652139913,56.64646752958993,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94391753002535 38.985069739862865)"
13,8,0.4983529546111104,68.00176186826812,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93782936830148 38.98522358509069)"
13,9,0.8066264761296307,39.96376782048624,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93281099835939 38.98386611360585)"
13,10,1.8103613052732237,14.922697409367824,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95679046211451 38.9911945889552)"
13,11,1.1008500526001912,60.02067152124771,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94939878151207 38.991512819518306)"
13,12,0.5266330335561615,283.5054057469222,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94348046644811 38.99088718523098)"
13,13,0.0,46.704433444382616,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93804582130882 38.99038386195248)"
13,14,0.5622831724218734,40.15265722803035,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93229361007478 38.99131678004122)"
13,15,1.8651331082384,14.239516809457584,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9564057308593 38.99642994930704)"
13,16,1.239112847181323,14.945920175027137,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94883356408197 38.997350815863484)"
13,17,0.754359900277101,72.61430442245957,"LINESTRING (-76.93804582130882 38.99038386195248,-76.94314368324747 38.99631118029311)"
13,18,0.5174279067689092,92.59990394158048,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93814701133961 38.99574541006349)"
13,19,0.8645173996112343,40.564318282662406,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93146902382163 38.996468367367)"
13,20,2.1500803386958265,15.106487839062217,"LINESTRING (-76.93804582130882 38.99038386195248,-76.95632289196739 39.003130542025964)"
13,21,1.5709550337276978,19.46678597939678,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9493981599047 39.00205415855821)"
13,22,1.2457726515707501,80.9209506571883,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9437501126586 39.00196627858609)"
13,23,1.0218534224334144,5.891472291517436,"LINESTRING (-76.93804582130882 38.99038386195248,-76.9376205466815 39.000965571665056)"
13,24,1.3613287162500356,26.31221474338074,"LINESTRING (-76.93804582130882 38.99038386195248,-76.93123840128628 39.0027413970488)"
14,0,2.566290711987904,3.7809865281171877,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95614896113524 38.979556977077486)"
14,1,2.0964723215927004,3.0999817171890505,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9503705959991 38.979262715910416)"
14,2,1.5013859719455682,8.027286508585009,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94306724620641 38.98008989839545)"
14,3,1.224472165222794,21.66618949124035,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93748964696455 38.97973917233188)"
14,4,1.170292410893149,4.2539365671642795,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93217898394533 38.97918868236121)"
14,5,2.4242882722397563,7.845379104924557,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95654038918376 38.98473290872155)"
14,6,1.7315930577275274,14.297066095492616,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94918515736619 38.98525638276749)"
14,7,1.2733062061689968,11.70567079845352,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94391753002535 38.985069739862865)"
14,8,0.794339787460827,14.354953352639294,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93782936830148 38.98522358509069)"
14,9,0.720646086113235,8.764692287249295,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93281099835939 38.98386611360585)"
14,10,2.3637306581239135,3.0700890487692667,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95679046211451 38.9911945889552)"
14,11,1.6505863840992723,12.352710685829287,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94939878151207 38.991512819518306)"
14,12,1.0802153852057232,58.32513242320351,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94348046644811 38.99088718523098)"
14,13,0.5622831724218734,9.600074992151907,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93804582130882 38.99038386195248)"
14,14,0.0,9.235706106833911,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93229361007478 38.99131678004122)"
14,15,2.37831481105731,2.9413331643623226,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9564057308593 38.99642994930704)"
14,16,1.6988260425945303,3.103800032387981,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94883356408197 38.997350815863484)"
14,17,1.1525128551827912,15.172836703459538,"LINESTRING (-76.93229361007478 38.99131678004122,-76.94314368324747 38.99631118029311)"
14,18,0.7082331179467126,19.754231386472462,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93814701133961 38.99574541006349)"
14,19,0.5034041012908702,9.144570202141178,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93146902382163 38.996468367367)"
14,20,2.583647202860772,3.1453581283967242,"LINESTRING (-76.93229361007478 38.99131678004122,-76.95632289196739 39.003130542025964)"
14,21,1.9486606943303206,4.0759314481056785,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9493981599047 39.00205415855821)"
14,22,1.5092691499620512,17.137743324141297,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9437501126586 39.00196627858609)"
14,23,1.0634731634388535,1.2757115349299704,"LINESTRING (-76.93229361007478 38.99131678004122,-76.9376205466815 39.000965571665056)"
14,24,1.1070533618072542,5.868628367759843,"LINESTRING (-76.93229361007478 38.99131678004122,-76.93123840128628 39.0027413970488)"
15,0,1.6282615955740842,1.5855145948602134,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95614896113524 38.979556977077486)"
15,1,1.755844295057529,1.224558245589368,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9503705959991 38.979262715910416)"
15,2,2.035258509744197,2.9054272238775027,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94306724620641 38.98008989839545)"
15,3,2.434150814493491,7.32949221971236,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93748964696455 38.97973917233188)"
15,4,2.869172865094131,1.3703660673256908,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93217898394533 38.97918868236121)"
15,5,1.128722233477739,3.409625495719271,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95654038918376 38.98473290872155)"
15,6,1.2836625428740378,5.708569952885408,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94918515736619 38.98525638276749)"
15,7,1.628965883774912,4.312977871141595,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94391753002535 38.985069739862865)"
15,8,2.0933301351812053,4.812983566459734,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93782936830148 38.98522358509069)"
15,9,2.579301277282349,2.778710686587356,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93281099835939 38.98386611360585)"
15,10,0.5065221035446149,1.4113526480886511,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95679046211451 38.9911945889552)"
15,11,0.8259651339575712,5.121558562168379,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94939878151207 38.991512819518306)"
15,12,1.3569962451118223,21.66019293612538,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94348046644811 38.99088718523098)"
15,13,1.8651331082384,3.2175077307719686,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93804582130882 38.99038386195248)"
15,14,2.37831481105731,2.779765957344443,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93229361007478 38.99131678004122)"
15,15,0.0,1.4244924340068426,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9564057308593 38.99642994930704)"
15,16,0.7360214249843847,1.3047726174859366,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94883356408197 38.997350815863484)"
15,17,1.2797062884735555,5.719655484028589,"LINESTRING (-76.9564057308593 38.99642994930704,-76.94314368324747 38.99631118029311)"
15,18,1.7630215771633497,6.78700677913009,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93814701133961 38.99574541006349)"
15,19,2.406145717575386,2.8863919664834428,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93146902382163 38.996468367367)"
15,20,0.64658959874152,1.4575466754512156,"LINESTRING (-76.9564057308593 38.99642994930704,-76.95632289196739 39.003130542025964)"
15,21,0.8670032177244604,1.7339225140662229,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9493981599047 39.00205415855821)"
15,22,1.3328745048751012,6.659496321626728,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9437501126586 39.00196627858609)"
15,23,1.8646677265519007,0.4495562831652736,"LINESTRING (-76.9564057308593 38.99642994930704,-76.9376205466815 39.000965571665056)"
15,24,2.503592638209433,1.9485551658983533,"LINESTRING (-76.9564057308593 38.99642994930704,-76.93123840128628 39.0027413970488)"
16,0,1.8563626134770177,0.919644300250539,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95614896113524 38.979556977077486)"
16,1,1.7516106576392938,0.7269746252846523,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9503705959991 38.979262715910416)"
16,2,1.7559846417279619,1.7729425060577684,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94306724620641 38.98008989839545)"
16,3,2.0213548292756767,4.532703703664047,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93748964696455 38.97973917233188)"
16,4,2.3777260973577814,0.8541532523551695,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93217898394533 38.97918868236121)"
16,5,1.4266389408748488,1.9639221231586035,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95654038918376 38.98473290872155)"
16,6,1.1674848599787,3.427115969527147,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94918515736619 38.98525638276749)"
16,7,1.2764143410264783,2.6512109793496363,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94391753002535 38.985069739862865)"
16,8,1.5800868752723085,3.006492959284337,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93782936830148 38.98522358509069)"
16,9,2.020676171251572,1.743652963185653,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93281099835939 38.98386611360585)"
16,10,0.9707265951588894,0.7995236933166141,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95679046211451 38.9911945889552)"
16,11,0.5659422045963173,3.119253967046196,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94939878151207 38.991512819518306)"
16,12,0.8097930089723525,13.576349076906334,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94348046644811 38.99088718523098)"
16,13,1.239112847181323,2.0326530421210043,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93804582130882 38.99038386195248)"
16,14,1.6988260425945303,1.7655255017321998,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93229361007478 38.99131678004122)"
16,15,0.7360214249843847,0.7853280023154682,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9564057308593 38.99642994930704)"
16,16,0.0,0.8334043806747454,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94883356408197 38.997350815863484)"
16,17,0.5581059174313013,3.6480813738133175,"LINESTRING (-76.94883356408197 38.997350815863484,-76.94314368324747 38.99631118029311)"
16,18,1.042716037776625,4.3282934341526555,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93814701133961 38.99574541006349)"
16,19,1.6776666487223326,1.842250537267313,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93146902382163 38.996468367367)"
16,20,0.912814099532896,0.8422023109936936,"LINESTRING (-76.94883356408197 38.997350815863484,-76.95632289196739 39.003130542025964)"
16,21,0.4570836399671433,1.071983763627061,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9493981599047 39.00205415855821)"
16,22,0.662514523269755,4.225817022556549,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9437501126586 39.00196627858609)"
16,23,1.136774316066564,0.2869141860422307,"LINESTRING (-76.94883356408197 38.997350815863484,-76.9376205466815 39.000965571665056)"
16,24,1.7756470347883457,1.2436063253170744,"LINESTRING (-76.94883356408197 38.997350815863484,-76.93123840128628 39.0027413970488)"
17,0,2.0464993960929636,7.1160839998651895,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95614896113524 38.979556977077486)"
17,1,1.7867030286825805,5.713127652678235,"LINESTRING (-76.94314368324747 38.99631118029311,-76.9503705959991 38.979262715910416)"
17,2,1.565208867212018,14.251436985949061,"LINESTRING (-76.94314368324747 38.99631118029311,-76.94306724620641 38.98008989839545)"
17,3,1.6895384511495117,36.95274039387031,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93748964696455 38.97973917233188)"
17,4,1.9618687117786031,7.022228767483392,"LINESTRING (-76.94314368324747 38.99631118029311,-76.93217898394533 38.97918868236121)"
17,5,1.708521874277255,15.057780432495013,"LINESTRING (-76.94314368324747 38.99631118029311,-76.95654038918376 38.98473290872155)"
